,0
3364,128.94781
3365,410.49582000000004
3366,274.7481
3367,427.5363
3368,260.81403
3369,90.59442
3370,493.13013
3371,679.6721
3372,258.14
3373,116.49508999999999
3374,254.69067
3375,543.34985
3376,273.73962
3377,417.2661
3378,60.29425
3379,-66.77771
3380,222.34271
3381,594.59644
3382,276.4395
3383,469.12393
3384,441.08472
3385,274.73242
3386,453.94946
3387,313.16864
3388,73.5786
3389,558.9524
3390,266.7199
3391,957.0139999999999
3392,385.1411
3393,390.38007000000005
3394,215.17798
3395,637.79114
3396,400.09583
3397,376.10083
3398,636.42285
3399,441.91183
3400,152.98297
3401,505.3296
3402,226.56537000000003
3403,441.58092999999997
3404,199.02722
3405,977.3789999999999
3406,336.96124
3407,309.50397000000004
3408,433.63797
3409,350.44977
3410,426.9223
3411,386.1768
3412,460.2663
3413,464.97722999999996
3414,84.74884
3415,596.1116
3416,155.16107
3417,86.69153
3418,690.841
3419,625.3184
3420,76.101776
3421,22.346954
3422,574.70026
3423,131.64366
3424,533.7
3425,87.32885999999999
3426,262.71484
3427,262.26953
3428,135.9472
3429,101.81705
3430,457.2097
3431,367.1737
3432,177.80649
3433,161.05893
3434,524.5090299999999
3435,588.37665
3436,510.94043
3437,135.82523
3438,293.85565
3439,534.4795
3440,187.93411
3441,79.28223
3442,7.6318207
3443,388.81876
3444,75.5676
3445,404.27136
3446,635.3695
3447,90.44336
3448,6.960205
3449,700.6136
3450,-37.253265
3451,637.7847
3452,302.70807
3453,614.15857
3454,271.72736000000003
3455,151.53735
3456,603.677
3457,506.0533
3458,122.73288000000001
3459,549.0387599999999
3460,590.915
3461,440.09958
3462,237.78186000000002
3463,409.1691
3464,280.30096000000003
3465,32.76538
3466,94.79089
3467,771.2282
3468,364.84967
3469,64.52936
3470,648.09607
3471,533.3765
3472,639.3768299999999
3473,375.0047
3474,224.33807000000002
3475,65.007935
3476,611.7843
3477,862.3345300000001
3478,222.51434
3479,366.9198
3480,8.13855
3481,154.61642
3482,341.27155
3483,225.58307000000002
3484,-12.292694000000001
3485,730.5216
3486,858.9649
3487,530.3101
3488,235.10052000000002
3489,578.1832
3490,346.49454
3491,575.9989
3492,559.1426
3493,210.52954
3494,290.44707999999997
3495,747.0997
3496,1064.8511
3497,285.80606
3498,223.76047000000003
3499,127.4606
3500,415.94318
3501,421.7056
3502,364.5728
3503,384.50677
3504,418.10748
3505,727.3652
3506,-24.799973
3507,115.27533000000001
3508,101.73546999999999
3509,268.47137000000004
3510,-24.28836
3511,817.28436
3512,414.80646
3513,537.50354
3514,338.34753
3515,373.5172
3516,236.37994
3517,611.95355
3518,265.0935
3519,251.66057999999998
3520,166.45432
3521,125.42078000000001
3522,728.82135
3523,511.69318
3524,734.4069999999999
3525,918.9711
3526,533.38855
3527,387.0764
3528,350.52263999999997
3529,688.92993
3530,17.264282
3531,303.12006
3532,144.74598999999998
3533,360.26746
3534,193.95102
3535,260.90176
3536,363.5683
3537,344.4241
3538,364.5121
3539,146.21387
3540,678.4242
3541,155.14368000000002
3542,268.67194
3543,308.32422
3544,641.4837
3545,324.13602000000003
3546,333.38068
3547,332.80627000000004
3548,329.41974
3549,557.9606
3550,389.48456
3551,550.3082
3552,424.23773
3553,317.68414
3554,847.4021
3555,338.17328
3556,208.81011999999998
3557,150.11618
3558,758.96484
3559,-26.77008
3560,665.2310000000001
3561,686.6528
3562,433.191
3563,329.2318
3564,282.7642
3565,166.31445
3566,131.0462
3567,172.7279
3568,118.24476999999999
3569,732.5086
3570,151.31992
3571,179.9303
3572,-92.21295
3573,386.8633
3574,383.16934
3575,396.63962000000004
3576,602.24603
3577,251.60358
3578,321.43225
3579,45.0997
3580,458.09277000000003
3581,195.48746
3582,877.2798
3583,435.0511
3584,490.04935
3585,572.5332
3586,362.95447
3587,210.76175
3588,300.38892000000004
3589,272.6112
3590,98.36963
3591,215.46124
3592,309.6538
3593,402.3903
3594,565.43494
3595,489.55444000000006
3596,433.82062
3597,-76.6978
3598,330.88662999999997
3599,37.5618
3600,397.46655
3601,373.23618
3602,149.44095
3603,599.7447
3604,412.0213
3605,821.9504400000001
3606,378.39007999999995
3607,221.00671
3608,711.4381
3609,467.935
3610,493.5534
3611,378.60077
3612,663.4949
3613,816.3845
3614,344.77263999999997
3615,77.07715
3616,41.362305
3617,948.1709
3618,497.20444000000003
3619,103.074646
3620,705.2444
3621,456.01898
3622,427.1325
3623,277.46304
3624,440.6046
3625,559.8695
3626,688.2346
3627,192.95828
3628,333.92773
3629,329.47095
3630,651.6820700000001
3631,548.5095
3632,408.2271
3633,542.0606700000001
3634,199.20297
3635,655.2982
3636,485.16315
3637,445.94638
3638,292.5642
3639,993.6248
3640,85.84600999999999
3641,329.27727999999996
3642,555.2804
3643,460.29352
3644,166.52158
3645,209.79932000000002
3646,224.5896
3647,322.89545
3648,510.23248
3649,352.45837
3650,743.1549
3651,539.9922
3652,197.95486
3653,54.15691999999999
3654,383.65735
3655,436.55557000000005
3656,472.6988
3657,323.01627
3658,452.12387
3659,350.77332
3660,319.06964
3661,536.134
3662,359.1211
3663,275.13013
3664,529.8678
3665,191.625
3666,516.37415
3667,567.62585
3668,384.87015
3669,181.21625
3670,476.881
3671,292.42435
3672,279.69016
3673,451.5938
3674,354.01587
3675,21.295319
3676,-69.9353
3677,120.34024
3678,276.1621
3679,751.4972
3680,107.54286
3681,490.62698
3682,232.09021
3683,81.84241
3684,429.50265999999993
3685,185.07053
3686,124.94299
3687,424.73294000000004
3688,472.9014
3689,216.86608999999999
3690,700.60376
3691,710.8951400000001
3692,384.82468
3693,947.0482
3694,197.78726
3695,696.45483
3696,395.91382000000004
3697,244.05407999999997
3698,1009.2951699999999
3699,169.17477
3700,298.7871
3701,633.6395
3702,199.50092
3703,347.8135
3704,211.75076
3705,330.0899
3706,308.79553
3707,554.0880000000001
3708,538.7231
3709,417.5443
3710,89.12393
3711,413.77216
3712,395.74773999999996
3713,556.6202400000001
3714,162.12363
3715,520.8276
3716,64.36972
3717,299.08194
3718,635.4438
3719,413.14218
3720,297.39465
3721,203.14141999999998
3722,61.5448
3723,90.9931
3724,346.26135
3725,281.5323
3726,284.15662000000003
3727,270.6541
3728,321.09546
3729,-17.447845
3730,305.46823
3731,474.66857999999996
3732,417.72852
3733,463.22335999999996
3734,484.00818
3735,243.30194
3736,345.2991
3737,600.95874
3738,561.599
3739,594.2040000000001
3740,134.58871000000002
3741,136.19558999999998
3742,299.56057999999996
3743,255.19397
3744,419.42322
3745,729.2966
3746,59.126647999999996
3747,458.60745
3748,310.61316
3749,362.5857
3750,489.27307
3751,255.16608
3752,547.15894
3753,145.68774
3754,647.45953
3755,581.8424
3756,246.08557000000002
3757,-17.838196
3758,64.83545
3759,-8.872772
3760,937.9739
3761,367.12897000000004
3762,165.12646
3763,492.60474000000005
3764,908.3495
3765,571.6002
3766,122.63507
3767,699.3707
3768,195.20633
3769,161.93085
3770,210.18707
3771,465.2978
3772,350.49854
3773,588.5486
3774,911.3338
3775,609.4189
3776,413.42444
3777,371.16046
3778,481.0267
3779,1227.4607
3780,284.93375
3781,305.98865
3782,631.6627
3783,302.509
3784,180.91266000000002
3785,26.860596
3786,244.00134
3787,172.42596
3788,493.25107
3789,157.23474
3790,596.63354
3791,91.02084
3792,689.7554299999999
3793,123.95828
3794,70.07974
3795,488.45862
3796,354.50256
3797,615.8678
3798,63.2359
3799,761.5246
3800,182.34271
3801,433.8045
3802,202.91308999999998
3803,845.6466
3804,297.62347
3805,782.8479
3806,525.87085
3807,286.06744
3808,847.01184
3809,685.4002
3810,633.53687
3811,227.6347
3812,857.74585
3813,299.0398
3814,706.30536
3815,58.225372
3816,284.9776
3817,278.7049
3818,905.6469999999999
3819,252.49423
3820,331.88702
3821,578.79834
3822,384.60754
3823,61.88199
3824,127.62768600000001
3825,158.5043
3826,314.46353
3827,231.53394
3828,322.46567000000005
3829,54.081238
3830,404.03925
3831,231.97437000000002
3832,354.20966
3833,233.3902
3834,220.28832999999997
3835,268.26373
3836,352.3187
3837,1046.8413
3838,297.45062
3839,445.45218
3840,307.8914
3841,294.42255
3842,30.012192
3843,727.6295
3844,284.45617999999996
3845,525.1252
3846,437.26538
3847,201.06673999999998
3848,511.10022000000004
3849,-8.8307495
3850,516.0981400000001
3851,451.61242999999996
3852,116.22838999999999
3853,390.57074
3854,434.74393
3855,433.87567
3856,694.3661
3857,276.6525
3858,675.2231400000001
3859,217.62548999999999
3860,621.1841
3861,420.95755
3862,3.3220824999999996
3863,385.03915
3864,775.3305
3865,442.72827
3866,439.2542
3867,207.49347
3868,170.75151
3869,374.41895
3870,593.3113400000001
3871,617.1432
3872,245.38876000000002
3873,332.34628
3874,717.4993
3875,376.13302999999996
3876,526.5077
3877,224.15771
3878,148.8197
3879,419.93552
3880,536.6633
3881,607.9514
3882,206.62493999999998
3883,356.45892000000003
3884,482.63495
3885,335.38837
3886,98.16530999999999
3887,1388.5392
3888,156.9682
3889,274.25458
3890,312.74048
3891,178.87708
3892,451.94599999999997
3893,264.3642
3894,432.14047
3895,8.507355
3896,41.033234
3897,51.505736999999996
3898,386.21805
3899,290.18427
3900,296.1374
3901,704.0303
3902,685.5284
3903,436.65402
3904,383.2238
3905,150.33173
3906,369.8706
3907,633.44867
3908,493.75854000000004
3909,215.82965
3910,473.93085
3911,489.65997000000004
3912,38.08383
3913,514.7274
3914,728.342
3915,217.32037000000003
3916,219.9541
3917,166.54238999999998
3918,112.6897
3919,349.7177
3920,76.943054
3921,468.22577
3922,583.2976
3923,624.8866
3924,626.99023
3925,767.78845
3926,46.885956
3927,308.88065
3928,167.08597
3929,84.78735
3930,545.8692599999999
3931,299.76117
3932,351.07068
3933,511.5923
3934,149.96414
3935,806.64734
3936,155.44378999999998
3937,581.5496
3938,395.33484
3939,697.3827
3940,187.89847
3941,93.18494
3942,328.82135
3943,406.31866
3944,458.45532000000003
3945,821.5090299999999
3946,404.87628
3947,332.39035
3948,455.7776
3949,113.47638
3950,189.98221
3951,663.0366
3952,425.9616
3953,145.32837
3954,273.96533
3955,925.6937
3956,532.4424
3957,481.6109
3958,98.243484
3959,345.4087
3960,355.74167
3961,628.0555400000001
3962,479.98485999999997
3963,687.36847
3964,546.9482
3965,405.63107
3966,739.78516
3967,246.13678
3968,268.2663
3969,201.44861
3970,327.93964
3971,440.12125
3972,317.7358
3973,70.38455
3974,148.65146000000001
3975,275.3795
3976,270.08783
3977,503.65767999999997
3978,303.7073
3979,748.66675
3980,287.41348
3981,690.60065
3982,299.49716
3983,406.49962999999997
3984,514.67395
3985,523.8302
3986,589.6582
3987,314.81057999999996
3988,755.1011
3989,51.940887
3990,284.25057999999996
3991,337.26904
3992,347.46594
3993,971.99536
3994,325.98746
3995,337.29247999999995
3996,-28.376282
3997,216.77621000000002
3998,240.83966
3999,419.7463
4000,649.2798
4001,297.01923
4002,291.44797
4003,341.8015
4004,624.5936
4005,272.00513
4006,200.80621000000002
4007,372.3897
4008,567.69965
4009,585.71857
4010,1044.4338
4011,831.0213
4012,131.5087
4013,578.60657
4014,255.71194
4015,209.95702999999997
4016,237.43695
4017,212.87067000000002
4018,-38.7446
4019,282.49213
4020,154.32861
4021,471.37473
4022,554.41833
4023,355.1021
4024,361.55487
4025,989.16125
4026,708.334
4027,83.75531
4028,369.91607999999997
4029,199.42361
4030,411.25366
4031,905.7816
4032,508.8874
4033,588.4375
4034,284.8415
4035,372.85602
4036,275.6752
4037,248.09729
4038,166.03116
4039,168.25137
4040,518.48676
4041,221.20856
4042,420.87204
4043,356.3632
4044,44.411865
4045,333.9386
4046,731.4017299999999
4047,554.4337
4048,150.3753
4049,713.1565
4050,199.34274
4051,242.0752
4052,265.05492999999996
4053,356.78864
4054,89.86200000000001
4055,659.41864
4056,407.57236
4057,466.0736
4058,279.71945
4059,261.66226
4060,457.29694000000006
4061,996.3634599999999
4062,247.70605
4063,690.86414
4064,291.77258
4065,440.45193
4066,659.7645
4067,5.1878660000000005
4068,235.64928999999998
4069,309.4962
4070,505.1422
4071,205.8587
4072,445.91492
4073,435.62955
4074,751.1327
4075,212.89395
4076,440.42908
4077,629.1601
4078,150.7537
4079,78.264786
4080,463.7701
4081,916.3560000000001
4082,798.42224
4083,582.73535
4084,290.88174
4085,178.73723
4086,445.0586
4087,8.828857000000001
4088,269.7957
4089,672.8801
4090,416.04187
4091,531.9906599999999
4092,525.93945
4093,604.2452400000001
4094,265.60168
4095,725.6115
4096,201.61196999999999
4097,332.2166
4098,243.04199
4099,745.5260599999999
4100,416.9989
4101,575.3189
4102,265.01187000000004
4103,557.51636
4104,222.4628
4105,569.6935
4106,884.44495
4107,275.7995
4108,454.88434000000007
4109,300.58832
4110,151.93738000000002
4111,673.1089
4112,413.38657
4113,255.4331
4114,225.60284
4115,351.42822
4116,273.53522000000004
4117,680.7232700000001
4118,576.1932
4119,379.46436
4120,329.89374
4121,1303.6738
4122,524.655
4123,327.8565
4124,97.70773
4125,371.07007000000004
4126,969.5725
4127,290.14264
4128,300.20905
4129,528.0274
4130,216.50322999999997
4131,274.77124
4132,734.1918
4133,583.92065
4134,662.06244
4135,458.08826
4136,523.9613
4137,502.3401
4138,255.94815
4139,293.87872000000004
4140,359.0071
4141,265.4732
4142,459.73315
4143,100.53454599999999
4144,-78.0349
4145,249.00311000000002
4146,358.51428
4147,387.07428
4148,158.29706000000002
4149,35.00287
4150,56.592833999999996
4151,535.01605
4152,355.43417
4153,303.33822999999995
4154,572.4015
4155,298.8039
4156,43.151306
4157,339.15906
4158,341.04974
4159,-35.65448
4160,806.0375
4161,414.7085
4162,401.9918
4163,244.44307999999998
4164,104.77255
4165,215.99725
4166,473.90244
4167,451.966
4168,561.82214
4169,556.9490000000001
4170,351.07034
4171,149.834
4172,106.76575
4173,353.42792000000003
4174,745.23645
4175,233.62927000000002
4176,457.1245
4177,451.77563
4178,485.9661
4179,180.74173000000002
4180,155.62524
4181,76.227325
4182,15.456787
4183,284.24625
4184,312.32482999999996
4185,492.42694000000006
4186,284.27588
4187,180.76935
4188,49.027283000000004
4189,1007.23334
4190,385.50777999999997
4191,797.9081
4192,449.98177999999996
4193,429.15393
4194,758.59094
4195,210.34548999999998
4196,115.94158999999999
4197,295.95685
4198,907.4977
4199,340.18703999999997
4200,152.82643000000002
4201,209.3952
4202,187.51418999999999
4203,397.41013
4204,160.42639
4205,371.92578
4206,354.85233
4207,504.36652000000004
4208,359.1869
4209,672.9624
4210,641.7201
4211,478.16652999999997
4212,294.15252999999996
4213,75.84909
4214,355.35516
4215,198.57602
4216,256.78165
4217,411.76562
4218,357.13034
4219,369.81628
4220,307.4016
4221,100.10812
4222,393.65536000000003
4223,618.4961
4224,303.83615
4225,607.0066
4226,439.35052
4227,524.90356
4228,706.36237
4229,374.6858
4230,787.8846
4231,220.52417000000003
4232,657.3373
4233,616.0303299999999
4234,433.94562
4235,-90.04343
4236,-54.872986
4237,145.04568
4238,691.47485
4239,208.55917
4240,357.8962
4241,335.68352999999996
4242,221.68762
4243,143.71811
4244,94.334564
4245,1122.7491
4246,309.66077
4247,227.66125
4248,131.62743999999998
4249,779.3977
4250,493.6775
4251,277.63544
4252,424.46484000000004
4253,533.1292
4254,313.1674
4255,124.00341999999999
4256,220.30272999999997
4257,290.20984
4258,620.86615
4259,648.5645
4260,731.7334
4261,92.35861
4262,355.2368
4263,298.3542
4264,408.58557
4265,213.68477000000001
4266,474.44800000000004
4267,294.2195
4268,434.72424
4269,93.03466999999999
4270,674.3134
4271,630.9237
4272,725.12946
4273,223.44882
4274,1015.2457
4275,528.4907
4276,677.6098599999999
4277,314.6741
4278,121.87375
4279,308.51937999999996
4280,-52.194656
4281,308.61287999999996
4282,440.0882
4283,128.51178000000002
4284,595.612
4285,624.4303
4286,30.268615999999998
4287,593.08154
4288,160.05011000000002
4289,72.356964
4290,576.1921
4291,-23.267273
4292,567.38965
4293,88.66257
4294,505.81854000000004
4295,421.58826
4296,161.68909
4297,249.03127999999998
4298,219.94879
4299,281.97815
4300,162.88101
4301,251.45532000000003
4302,356.2808
4303,457.27407999999997
4304,329.0426
4305,263.51662999999996
4306,238.09225
4307,502.21597
4308,617.3477
4309,500.36047
4310,414.4081
4311,90.8248
4312,488.64954000000006
4313,529.9702
4314,560.99963
4315,521.78864
4316,765.0319999999999
4317,341.34302
4318,381.26263
4319,132.22308
4320,387.57117
4321,674.6159700000001
4322,59.885117
4323,265.11856
4324,360.28207000000003
4325,491.97222999999997
4326,492.53827
4327,388.95874
4328,290.34933
4329,332.76599999999996
4330,812.16595
4331,35.759735
4332,404.64545
4333,229.79254
4334,786.87775
4335,210.01672000000002
4336,231.16717999999997
4337,622.1936
4338,90.72595
4339,680.57574
4340,362.3158
4341,11.6666565
4342,-28.783813000000002
4343,214.51984
4344,451.969
4345,146.3161
4346,334.02405
4347,149.03653
4348,530.937
4349,207.53958
4350,549.5282
4351,149.39279
4352,318.0735
4353,211.45386000000002
4354,791.8849
4355,209.93427000000003
4356,189.70255
4357,155.57373
4358,194.18814
4359,424.8853
4360,375.84472999999997
4361,112.02545
4362,297.77905
4363,690.2018
4364,202.63693
4365,130.17432
4366,201.04641999999998
4367,76.4917
4368,364.62726000000004
4369,427.73535
4370,793.4204
4371,435.4537
4372,148.88586
4373,1006.0541
4374,4.6319275
4375,417.21854
4376,497.19406
4377,614.5939
4378,354.92908
4379,577.9283
4380,393.59753
4381,445.02783
4382,220.88952999999998
4383,318.96338
4384,480.0061
4385,236.82363999999998
4386,404.5083
4387,262.0218
4388,-48.890533000000005
4389,44.589659999999995
4390,676.28156
4391,507.01422
4392,722.46515
4393,361.57974
4394,501.9891
4395,333.97708
4396,563.0555400000001
4397,78.65198000000001
4398,-73.10304000000001
4399,199.61151
4400,38.250640000000004
4401,294.04645
4402,233.90659
4403,444.01099999999997
4404,158.186
4405,344.77518
4406,171.82883
4407,606.50977
4408,753.3739999999999
4409,235.40027
4410,499.838
4411,68.96274
4412,-13.366485999999998
4413,-53.61610400000001
4414,777.4245599999999
4415,593.97186
4416,308.30554
4417,339.17722000000003
4418,-56.67195
4419,346.3768
4420,-1.3218689
4421,644.1283
4422,373.67914
4423,504.58002
4424,401.20493
4425,596.0018299999999
4426,467.66345
4427,294.26583999999997
4428,448.02997
4429,103.59215999999999
4430,400.57336000000004
4431,452.76044
4432,637.9012
4433,485.5968
4434,336.40417
4435,189.45648
4436,428.2455
4437,-32.743744
4438,174.24612
4439,340.77893
4440,892.6611
4441,922.1201
4442,284.0117
4443,647.4649
4444,383.96814
4445,119.254364
4446,191.06673
4447,192.51291
4448,349.45724
4449,661.60144
4450,322.86072
4451,499.74792
4452,455.6928
4453,612.76306
4454,350.33136
4455,77.32251
4456,525.4662
4457,42.591553000000005
4458,112.98392
4459,333.74945
4460,902.9728
4461,931.319
4462,434.9586
4463,-30.084808000000002
4464,206.4762
4465,431.87143
4466,440.2577
4467,349.8043
4468,361.4173
4469,310.85787999999997
4470,247.01913
4471,182.55975
4472,339.5821
4473,393.2047
4474,676.4193
4475,27.849945
4476,976.0369999999999
4477,201.76407
4478,257.35162
4479,322.73138
4480,524.0436
4481,275.20056
4482,76.118225
4483,154.28275
4484,725.69775
4485,337.76276
4486,-41.128098
4487,408.10114
4488,335.2422
4489,205.58978000000002
4490,817.11334
4491,242.68692000000001
4492,609.0213
4493,986.7279699999999
4494,111.37628000000001
4495,487.7658
4496,166.87238
4497,356.1514
4498,217.09247000000002
4499,491.4925
4500,289.8712
4501,345.99036
4502,-33.478638000000004
4503,327.89746
4504,470.1844
4505,91.95969000000001
4506,333.92914
4507,360.25092
4508,406.92037999999997
4509,651.9977
4510,445.3423
4511,-85.66669
4512,89.23938000000001
4513,611.5835599999999
4514,510.6476
4515,156.85867
4516,194.64383
4517,338.1511
4518,374.04285
4519,553.6958599999999
4520,-12.721893
4521,801.2199
4522,373.14114
4523,175.81363000000002
4524,90.502686
4525,53.014984
4526,233.44891
4527,459.60675
4528,511.57422
4529,246.5328
4530,407.85486000000003
4531,57.20169
4532,125.846375
4533,379.3251
4534,529.2045
4535,165.49628
4536,540.4930400000001
4537,288.72308
4538,863.6242
4539,599.4106
4540,159.65192
4541,108.95172
4542,194.44098
4543,835.2239
4544,148.00769
4545,414.05807000000004
4546,204.90645
4547,530.91565
4548,235.82
4549,251.90967
4550,684.0069599999999
4551,151.19467
4552,252.61282000000003
4553,395.07254
4554,327.01752
4555,340.98105
4556,901.00464
4557,423.56635
4558,-37.7464
4559,262.75847999999996
4560,590.3441
4561,217.01584
4562,318.0808
4563,536.156
4564,326.1142
4565,709.9592
4566,1149.4983
4567,190.78677
4568,136.56876
4569,267.76583999999997
4570,324.81757000000005
4571,103.60245
4572,528.1613
4573,249.84212999999997
4574,370.96286000000003
4575,775.005
4576,452.61699999999996
4577,522.1815
4578,382.32126
4579,233.11905
4580,151.18506000000002
4581,146.50632
4582,-37.193236999999996
4583,151.19299999999998
4584,419.08707000000004
4585,689.9608
4586,409.0462
4587,144.32023999999998
4588,462.61456
4589,-37.256347999999996
4590,144.49313
4591,-13.761353
4592,358.6386
4593,631.00366
4594,416.39807
4595,366.03058
4596,174.3096
4597,267.86852999999996
4598,125.0484
4599,511.31793
4600,222.46844
4601,8.101685
4602,193.23969
4603,440.666
4604,213.12381000000002
4605,412.29544
4606,177.11557
4607,268.224
4608,394.50647000000004
4609,749.7338
4610,457.81448
4611,571.0969
4612,334.82465
4613,625.9356700000001
4614,297.92456
4615,863.46344
4616,689.1188
4617,481.3573
4618,548.3216
4619,900.8651
4620,207.7746
4621,519.22815
4622,534.43445
4623,345.99185
4624,176.55511
4625,456.286
4626,263.55145
4627,261.87714
4628,310.3551
4629,101.467834
4630,935.0194
4631,284.26935
4632,127.85061999999999
4633,569.21246
4634,416.49457
4635,325.94293
4636,562.5708
4637,348.48553
4638,440.55823
4639,134.38269
4640,466.35553
4641,551.2280000000001
4642,580.861
4643,443.87784000000005
4644,426.63226
4645,197.01904
4646,682.34973
4647,361.64355
4648,218.43655
4649,65.91693000000001
4650,139.12686000000002
4651,381.68167
4652,546.67285
4653,566.6498
4654,333.63254
4655,272.43973
4656,488.30347
4657,396.01144
4658,528.5131
4659,737.41895
4660,592.7651400000001
4661,156.40182
4662,238.61676
4663,314.0659
4664,386.41406
4665,591.5226
4666,608.3323
4667,162.8519
4668,334.03836
4669,547.8005
4670,209.40114
4671,504.4693
4672,258.35724
4673,496.9676
4674,391.73812999999996
4675,503.80147999999997
4676,161.66785
4677,124.79996000000001
4678,131.26651
4679,369.0221
4680,160.24295
4681,134.2171
4682,325.71414
4683,371.0482
4684,360.9886
4685,386.7644
4686,59.020187
4687,446.73053
4688,212.88885
4689,354.49567
4690,156.26892
4691,582.99414
4692,296.54382000000004
4693,166.0383
4694,362.06055
4695,565.6619999999999
4696,7.678741499999999
4697,319.3241
4698,135.47946000000002
4699,607.7151
4700,677.0505400000001
4701,447.84576
4702,125.00763
4703,431.74664
4704,246.12827000000001
4705,720.0537
4706,221.25872999999999
4707,610.8986
4708,681.7265
4709,13.666992
4710,28.497787
4711,289.02008
4712,164.9259
4713,568.14954
4714,348.7162
4715,-108.72481
4716,624.0644
4717,251.33585
4718,294.38516
4719,5.3250427
4720,432.1498
4721,244.39426
4722,798.0885
4723,261.457
4724,239.4158
4725,531.1599
4726,411.04974
4727,11.583191000000001
4728,689.15967
4729,502.2458
4730,-0.9154663000000001
4731,573.2616
4732,91.45355
4733,490.57568
4734,312.9881
4735,335.08325
4736,345.60785
4737,568.3159
4738,515.91675
4739,-0.18429565
4740,394.78087999999997
4741,637.27527
4742,117.693634
4743,74.36075
4744,265.50665
4745,451.2166
4746,249.51242000000002
4747,12.469406
4748,130.71072
4749,606.0436
4750,136.85464
4751,524.6307
4752,183.1817
4753,352.48148
4754,191.9609
4755,600.19995
4756,526.6144
4757,569.87146
4758,219.52042999999998
4759,567.0232
4760,526.6244
4761,149.5694
4762,323.10486000000003
4763,405.6914
4764,369.23816
4765,414.98053
4766,558.00806
4767,261.57822000000004
4768,1226.1743
4769,205.8471
4770,357.53906
4771,382.9234
4772,234.52905
4773,401.43613
4774,394.06116000000003
4775,9.515198
4776,223.5487
4777,192.65958
4778,315.6516
4779,493.64235999999994
4780,220.64279
4781,507.88845999999995
4782,326.2898
4783,917.5672599999999
4784,-17.218323
4785,66.73062
4786,454.92123
4787,428.83887000000004
4788,340.7105
4789,222.89612000000002
4790,544.2495
4791,477.66382000000004
4792,378.08313
4793,249.03055
4794,515.6123
4795,243.16925
4796,400.93073
4797,235.11386000000002
4798,378.19522
4799,414.22647
4800,462.94342
4801,628.6798
4802,296.5061
4803,829.21497
4804,324.97992
4805,304.4088
4806,272.9464
4807,82.937225
4808,510.07574000000005
4809,178.0326
4810,235.51827999999998
4811,943.4148
4812,293.9878
4813,573.3693
4814,454.51
4815,114.32596000000001
4816,324.21033
4817,251.37689
4818,236.32262999999998
4819,317.3446
4820,-11.973999000000001
4821,301.38482999999997
4822,381.4101
4823,464.63513
4824,474.27805
4825,922.6487
4826,343.13153
4827,730.4975599999999
4828,659.698
4829,483.4563
4830,591.6178
4831,504.66577
4832,177.57178000000002
4833,-16.213058
4834,779.0077
4835,676.7951
4836,99.87906
4837,198.6572
4838,107.574615
4839,491.63202
4840,209.33551
4841,494.65932999999995
4842,545.1548
4843,83.33725
4844,321.94552999999996
4845,94.13754
4846,258.88167999999996
4847,385.2718
4848,321.39194
4849,-79.72185
4850,508.18002
4851,569.0335
4852,114.02658000000001
4853,140.0527
4854,569.38586
4855,488.23364000000004
4856,502.24035999999995
4857,191.83902
4858,198.60076999999998
4859,212.32455
4860,40.307037
4861,123.16702
4862,196.7846
4863,537.8009999999999
4864,276.52185
4865,229.98376000000002
4866,160.84836
4867,68.81137
4868,320.02008
4869,273.62726000000004
4870,361.50183
4871,689.7702
4872,708.9729
4873,169.95718
4874,517.80835
4875,444.11602999999997
4876,1709.0579
4877,24.05722
4878,1507.9844
4879,793.73096
4880,180.81673999999998
4881,220.35077
4882,495.42346
4883,869.6272
4884,376.21393
4885,546.7309
4886,168.33188
4887,410.52267
4888,210.06439
4889,543.94824
4890,202.35648
4891,244.43932999999998
4892,202.02307
4893,402.2293
4894,149.11185
4895,236.58673
4896,-115.41363500000001
4897,399.9369
4898,94.39111
4899,378.9323
4900,908.01
4901,630.5315
4902,392.19385
4903,855.8616
4904,319.19388
4905,334.4733
4906,243.76012999999998
4907,457.13077000000004
4908,394.25345
4909,284.4982
4910,582.9809
4911,212.6712
4912,282.09238
4913,193.22366
4914,496.29962
4915,361.5017
4916,120.35723999999999
4917,294.988
4918,271.1397
4919,926.1391
4920,510.30602999999996
4921,599.86426
4922,141.78049
4923,370.46533
4924,311.80957
4925,241.41577
4926,558.03503
4927,578.971
4928,261.58187999999996
4929,281.80194
4930,75.19827
4931,473.1648
4932,342.55699999999996
4933,183.98904
4934,344.1497
4935,795.41614
4936,389.4768
4937,60.263780000000004
4938,112.88898
4939,36.02774
4940,232.79211
4941,597.3257
4942,537.22266
4943,445.7061
4944,290.06146
4945,536.2903
4946,210.35382
4947,170.09332
4948,514.8652
4949,323.17642
4950,317.61023
4951,125.2298
4952,302.0184
4953,541.20105
4954,606.47687
4955,277.37462999999997
4956,900.16943
4957,491.6526
4958,46.248535
4959,459.27484000000004
4960,701.67224
4961,914.8855
4962,404.18735
4963,297.6919
4964,729.23004
4965,537.7511
4966,336.25967
4967,324.5714
4968,387.60864
4969,29.31427
4970,-16.789260000000002
4971,233.26129
4972,66.02942
4973,285.2716
4974,746.76404
4975,285.29857999999996
4976,235.82605
4977,176.89182
4978,259.01917000000003
4979,563.4574
4980,578.62695
4981,110.21561000000001
4982,378.72446
4983,505.08935999999994
4984,289.9259
4985,208.23337
4986,370.79337000000004
